,Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Latitude,Longitude,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount_Percentage,Sales,Cost,Profit,Profit_Margin,Payment_Method,Order_Status,Delivery_Days,Customer_Rating,Customer_Segment,Device_Type,age
3935,ORD106343,2024-11-26,CUST12547,Aditya Bhat,Female,31.0,26-35,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1032,Cetaphil Moisturiser,Beauty,Skincare,2,733.12,24.7,1104.61,864.23,240.38,21.76,Cash On Delivery,Delivered,5,4.2,Premium,Desktop,31
3936,ORD104665,2024-10-01,CUST12481,Ishita Banerjee,Male,54.0,46-60,Jaipur,Rajasthan,North,26.9124,75.7873,P1018,Puma Running Shoes,Fashion,Footwear,2,4960.95,21.3,7805.04,6396.58,1408.46,18.05,Upi,Delivered,7,4.4,Premium,Mobile App,54
3937,ORD109152,2025-05-03,CUST10463,Manish Gill,Male,38.0,36-45,Ahmedabad,Gujarat,West,23.0225,72.5714,P1011,Levi'S Slim Fit Jeans,Fashion,Men'S Clothing,2,2672.21,16.4,4466.79,2986.54,1480.25,33.14,Upi,Delivered,2,3.8,Premium,Mobile App,38
3938,ORD102791,2024-06-29,CUST12376,Vivaan Nair,Male,26.0,26-35,Kolkata,West Bengal,East,22.5726,88.3639,P1007,Sony Wh-Ch520,Electronics,Headphones,2,3793.6,26.3,5593.26,5778.06,-184.8,-3.3,Upi,Delivered,3,4.3,Budget,Desktop,26
3939,ORD101122,2024-03-20,CUST10657,Sameer Khan,Male,26.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1003,Oneplus Nord Ce4,Electronics,Smartphones,1,34998.75,11.4,31018.61,29489.42,1529.19,4.93,Emi,Delivered,4,4.7,Premium,Desktop,26
3940,ORD105322,2024-10-22,CUST11245,Pooja Chauhan,Male,21.0,18-25,Delhi,Delhi,North,28.7041,77.1025,P1038,Fogg Body Spray,Beauty,Fragrances,2,440.88,25.2,659.36,480.02,179.34,27.2,Upi,Delivered,4,4.5,Budget,Tablet,21
3941,ORD112785,2025-10-14,CUST10584,Aarav Joshi,Male,32.0,26-35,Kochi,Kerala,South,9.9312,76.2673,P1023,Nilkamal Study Table,Home & Furniture,Furniture,1,4755.31,15.8,4005.4,3369.64,635.76,15.87,Net Banking,Delivered,5,4.3,Budget,Desktop,32
3942,ORD102351,2024-05-30,CUST10335,Harsh Iyer,Male,30.0,26-35,Pune,Maharashtra,West,18.5204,73.8567,P1046,Maggi Noodles Pack Of 12,Grocery,Packaged Food,3,218.33,0.0,654.99,589.64,-4.87,-0.74,Upi,Cancelled,2,4.2,Premium,Mobile App,30
3943,ORD111985,2025-09-17,CUST11859,Ananya Gupta,Male,33.0,26-35,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,1,1683.4,20.0,1347.01,1228.88,118.13,8.77,Cash On Delivery,Delivered,6,3.6,Budget,Tablet,33
3944,ORD103847,2024-08-26,CUST10102,Neha Pandey,Male,33.0,26-35,Gurugram,Haryana,North,28.4595,77.0266,P1017,Bata Formal Shoes,Fashion,Footwear,2,2659.98,16.7,4432.79,3241.16,-31.01,-0.7,Credit Card,Cancelled,3,4.3,Budget,Mobile App,33
3945,ORD112176,2025-09-24,CUST10328,Shruti Banerjee,Female,49.0,46-60,Hyderabad,Telangana,South,17.385,78.4867,P1019,Titan Neo Analog Watch,Fashion,Watches,2,3005.41,24.8,4518.59,3507.14,1011.45,22.38,Upi,Delivered,4,4.3,Regular,Mobile Web,49
3946,ORD101103,2024-03-18,CUST12154,Vikram Pillai,Female,33.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1011,Levi'S Slim Fit Jeans,Fashion,Men'S Clothing,2,4373.75,17.6,7211.0,5218.56,1992.44,27.63,Debit Card,Delivered,3,4.8,Premium,Mobile App,33
3947,ORD110839,2025-07-28,CUST13095,Karan Mehta,Male,29.0,26-35,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1019,Titan Neo Analog Watch,Fashion,Watches,2,2603.44,31.2,3580.26,3121.08,459.18,12.83,Cash On Delivery,Delivered,5,4.0,Budget,Mobile Web,29
3948,ORD108177,2025-03-09,CUST11609,Aarav Kulkarni,Male,50.0,46-60,Kanpur,Uttar Pradesh,North,26.4499,80.3319,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,2,1590.67,13.2,2762.26,2109.18,653.08,23.64,Upi,Delivered,5,4.2,Budget,Desktop,50
3949,ORD101701,2024-04-24,CUST11616,Zoya Rao,Male,37.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1043,Bru Instant Coffee 200G,Grocery,Beverages,3,605.49,16.9,1510.05,1571.3,-61.25,-4.06,Credit Card,Delivered,1,5.0,Regular,Mobile App,37
3950,ORD113710,2025-11-10,CUST10568,Tanvi Patil,Male,23.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1034,L'Oreal Hair Serum,Beauty,Haircare,1,784.22,21.1,618.76,427.77,190.99,30.87,Upi,Delivered,4,3.9,Premium,Mobile Web,23
3951,ORD113334,2025-10-29,CUST12825,Swapnil Bhat,Male,32.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,1,2127.73,20.1,1699.49,1477.31,222.18,13.07,Upi,Delivered,3,4.3,Premium,Mobile App,32
3952,ORD110034,2025-06-18,CUST13562,Tanvi Banerjee,Male,48.0,46-60,Pune,Maharashtra,West,18.5204,73.8567,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,2,550.68,9.6,995.44,889.36,106.08,10.66,Debit Card,Delivered,3,4.5,Regular,Desktop,48
3953,ORD100741,2024-02-24,CUST11046,Imran Singh,Female,41.0,36-45,Kolkata,West Bengal,East,22.5726,88.3639,P1043,Bru Instant Coffee 200G,Grocery,Beverages,4,617.05,14.8,2101.74,2076.24,25.5,1.21,Credit Card,Delivered,3,4.5,Premium,Mobile App,41
3954,ORD114235,2025-11-28,CUST11908,Ishita Deshmukh,Male,44.0,36-45,Chennai,Tamil Nadu,South,13.0827,80.2707,P1036,Maybelline Fit Me Foundation,Beauty,Makeup,4,615.38,12.1,2162.99,1333.98,829.01,38.33,Upi,Delivered,6,4.1,Budget,Mobile App,44
3955,ORD106892,2024-12-21,CUST10161,Kabir Iyer,Female,37.0,36-45,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1042,Tata Tea Premium 1Kg,Grocery,Beverages,4,478.59,11.6,1691.97,1624.0,67.97,4.02,Wallet,Delivered,5,3.6,Budget,Mobile App,37
3956,ORD105222,2024-10-19,CUST11036,Suresh Mishra,Male,51.0,46-60,Kochi,Kerala,South,9.9312,76.2673,P1018,Puma Running Shoes,Fashion,Footwear,2,2807.45,26.0,4153.86,3713.64,440.22,10.6,Upi,Delivered,5,4.7,Premium,Mobile App,51
3957,ORD113348,2025-10-30,CUST10901,Aditya Shah,Male,18.0,18-25,Mumbai,Maharashtra,West,19.076,72.8777,P1043,Bru Instant Coffee 200G,Grocery,Beverages,3,773.07,16.3,1940.72,1922.29,18.43,0.95,Upi,Delivered,2,4.2,Regular,Desktop,18
3958,ORD105805,2024-11-06,CUST13358,Gaurav Shah,Female,18.0,18-25,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1006,Boat Rockerz 450,Electronics,Headphones,1,1147.28,21.0,906.27,796.22,110.05,12.14,Upi,Delivered,6,4.1,Regular,Desktop,18
3959,ORD108406,2025-03-22,CUST10607,Priya Sheikh,Male,31.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1027,Milton Steel Casserole,Home & Furniture,Kitchenware,1,1859.71,10.3,1668.78,1292.59,376.19,22.54,Upi,Delivered,4,3.9,Regular,Mobile App,31
3960,ORD114944,2025-12-29,CUST12749,Anil Shah,Male,47.0,46-60,Guwahati,Assam,Northeast,26.1445,91.7362,P1046,Maggi Noodles Pack Of 12,Grocery,Packaged Food,4,122.4,0.0,489.6,429.52,60.08,12.27,Debit Card,Delivered,4,4.4,Regular,Tablet,47
3961,ORD114083,2025-11-22,CUST13369,Ishita Nair,Female,32.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1034,L'Oreal Hair Serum,Beauty,Haircare,2,638.23,8.2,1171.74,699.0,472.74,40.35,Debit Card,Delivered,4,4.9,Regular,Mobile App,32
3962,ORD100798,2024-02-28,CUST13236,Aarav Iyer,Male,43.0,36-45,Bhubaneswar,Odisha,East,20.2961,85.8245,P1034,L'Oreal Hair Serum,Beauty,Haircare,2,512.16,0.3,1021.45,580.98,440.47,43.12,Cash On Delivery,Delivered,5,4.0,Corporate,Tablet,43
3963,ORD106362,2024-11-27,CUST10987,Rajesh Chauhan,Male,18.0,18-25,Guwahati,Assam,Northeast,26.1445,91.7362,P1005,Lenovo Ideapad Slim 3,Electronics,Laptops,1,34815.06,16.9,28935.51,29178.72,-243.21,-0.84,Upi,Delivered,7,4.1,Regular,Mobile App,18
3964,ORD109297,2025-05-11,CUST10644,Ritu Gupta,Male,33.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1033,Mamaearth Onion Shampoo,Beauty,Haircare,1,828.42,5.1,786.52,413.36,373.16,47.44,Upi,Delivered,1,5.0,Regular,Mobile App,33
3965,ORD111922,2025-09-15,CUST13471,Farhan Mehta,Female,32.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1044,Haldiram Namkeen Combo,Grocery,Snacks,1,508.89,20.8,403.14,434.13,-30.99,-7.69,Debit Card,Delivered,4,4.3,Budget,Mobile App,32
3966,ORD109373,2025-05-15,CUST13238,Siddharth Verma,Female,19.0,18-25,Ahmedabad,Gujarat,West,23.0225,72.5714,P1053,The White Tiger,Books,Fiction,3,537.0,10.0,1450.44,1224.82,225.62,15.56,Debit Card,Delivered,2,4.0,Corporate,Mobile Web,19
3967,ORD101280,2024-03-29,CUST12244,Shruti Gupta,Female,18.0,18-25,Surat,Gujarat,West,21.1702,72.8311,P1060,Lg 260L Double Door Fridge,Appliances,Refrigerators,1,26740.95,19.2,21610.62,21218.51,392.11,1.81,Upi,Delivered,4,4.3,Budget,Mobile Web,18
3968,ORD101019,2024-03-13,CUST10847,Anjali Joshi,Male,33.0,26-35,Jaipur,Rajasthan,North,26.9124,75.7873,P1049,Nivia Football Jersey,Sports,Sportswear,1,771.58,16.3,645.46,495.9,149.56,23.17,Net Banking,Delivered,6,4.4,Regular,Mobile App,33
3969,ORD101191,2024-03-24,CUST13103,Aditya Gill,Female,19.0,18-25,Chandigarh,Chandigarh,North,30.7333,76.7794,P1025,Sleepwell Foam Mattress,Home & Furniture,Furniture,1,9268.75,9.5,8386.15,6334.83,2051.32,24.46,Net Banking,Delivered,9,4.1,Premium,Mobile Web,19
3970,ORD110097,2025-06-22,CUST12241,Sneha Verma,Male,18.0,18-25,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1036,Maybelline Fit Me Foundation,Beauty,Makeup,4,844.55,7.9,3111.45,1837.81,-22.84,-0.73,Emi,Cancelled,1,4.2,Premium,Mobile App,18
3971,ORD101723,2024-04-25,CUST12407,Pooja Chatterjee,Female,20.0,18-25,Mumbai,Maharashtra,West,19.076,72.8777,P1024,Godrej Interio Bookshelf,Home & Furniture,Furniture,2,8675.2,7.8,16004.55,13005.44,2999.11,18.74,Upi,Delivered,3,5.0,Premium,Mobile App,20
3972,ORD105929,2024-11-11,CUST13214,Swapnil Das,Male,36.0,36-45,Ahmedabad,Gujarat,West,23.0225,72.5714,P1002,Samsung Galaxy M35,Electronics,Smartphones,1,22560.29,19.1,18248.59,18494.13,-245.54,-1.35,Upi,Delivered,4,4.4,Budget,Mobile App,36
3973,ORD107555,2025-01-28,CUST10464,Shruti Singh,Female,39.0,36-45,Ahmedabad,Gujarat,West,23.0225,72.5714,P1046,Maggi Noodles Pack Of 12,Grocery,Packaged Food,3,193.83,9.0,529.27,504.49,24.78,4.68,Upi,Delivered,3,4.6,Budget,Mobile Web,39
3974,ORD112699,2025-10-11,CUST11697,Sameer Reddy,Female,35.0,26-35,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1039,Aashirvaad Atta 10Kg,Grocery,Staples,4,653.58,20.1,2088.36,2337.41,-249.05,-11.93,Credit Card,Delivered,5,5.0,Premium,Mobile Web,35
3975,ORD105496,2024-10-26,CUST11505,Sanjana Menon,Female,61.0,60+,Bengaluru,Karnataka,South,12.9716,77.5946,P1040,India Gate Basmati Rice 5Kg,Grocery,Staples,2,962.84,12.0,1693.67,1694.72,-1.05,-0.06,Debit Card,Delivered,3,4.9,Corporate,Mobile App,61
3976,ORD109956,2025-06-13,CUST13299,Ayesha Shah,Female,30.0,26-35,Jaipur,Rajasthan,North,26.9124,75.7873,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,1,3134.57,16.5,2615.85,2329.77,286.08,10.94,Credit Card,Delivered,3,4.9,Regular,Mobile App,30
3977,ORD107522,2025-01-26,CUST11700,Aarav Yadav,Male,38.0,36-45,Chennai,Tamil Nadu,South,13.0827,80.2707,P1037,Nykaa Eau De Parfum,Beauty,Fragrances,1,900.09,21.4,707.69,452.03,255.66,36.13,Debit Card,Delivered,3,4.8,Budget,Mobile App,38
3978,ORD104382,2024-09-19,CUST10123,Sanjana Deshmukh,Female,29.0,26-35,Kolkata,West Bengal,East,22.5726,88.3639,P1055,India After Gandhi,Books,Non-Fiction,1,644.63,8.7,588.23,480.61,107.62,18.3,Upi,Delivered,3,4.0,Regular,Desktop,29
3979,ORD104703,2024-10-03,CUST13024,Karan Das,Male,46.0,46-60,Delhi,Delhi,North,28.7041,77.1025,P1037,Nykaa Eau De Parfum,Beauty,Fragrances,1,1943.74,22.0,1516.41,992.35,524.06,34.56,Upi,Delivered,4,4.1,Premium,Desktop,46
3980,ORD109714,2025-05-30,CUST12596,Deepak Kaur,Male,19.0,18-25,Coimbatore,Tamil Nadu,South,11.0168,76.9558,P1022,Hidesign Leather Handbag,Fashion,Bags,2,4371.52,17.5,7211.26,5434.34,1776.92,24.64,Upi,Delivered,5,3.7,Corporate,Mobile App,19
3981,ORD100593,2024-02-12,CUST11013,Arjun Shah,Female,18.0,18-25,Pune,Maharashtra,West,18.5204,73.8567,P1009,Noise Colorfit Pro 5,Electronics,Smart Watches,3,4049.51,0.0,12148.53,7873.42,-1754.7,-14.44,Upi,Returned,4,2.9,Regular,Mobile App,18
3982,ORD106404,2024-11-30,CUST13423,Pranav Mishra,Male,42.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1047,Kore Dumbbell Set 20Kg,Sports,Fitness Equipment,1,5623.75,7.0,5230.25,4167.19,1063.06,20.33,Debit Card,Delivered,3,4.2,Premium,Mobile Web,42
3983,ORD103456,2024-08-05,CUST12198,Neha Banerjee,Female,29.0,26-35,Jaipur,Rajasthan,North,26.9124,75.7873,P1056,Atomic Habits,Books,Non-Fiction,1,750.55,7.3,695.67,527.05,168.62,24.24,Upi,Delivered,7,3.9,Premium,Mobile App,29
3984,ORD101145,2024-03-21,CUST10404,Shruti Iyer,Male,39.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1015,W Printed Palazzo Set,Fashion,Women'S Clothing,2,3002.6,13.9,5169.28,3269.14,1900.14,36.76,Net Banking,Delivered,3,4.1,Premium,Mobile App,39
3985,ORD102907,2024-07-06,CUST11732,Imran Patil,Female,44.0,36-45,Chennai,Tamil Nadu,South,13.0827,80.2707,P1052,Sg Cricket Kit,Sports,Outdoor Gear,1,7206.34,16.7,6005.96,5242.06,763.9,12.72,Credit Card,Delivered,1,4.9,Corporate,Tablet,44
3986,ORD114144,2025-11-24,CUST12895,Shruti Bhat,Female,37.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,1,637.11,13.7,549.7,523.45,26.25,4.78,Credit Card,Delivered,4,4.4,Regular,Tablet,37
3987,ORD102484,2024-06-08,CUST10622,Swapnil Shah,Male,39.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1019,Titan Neo Analog Watch,Fashion,Watches,1,6422.77,13.0,5587.71,3877.8,1709.91,30.6,Upi,Delivered,2,5.0,Budget,Mobile App,39
3988,ORD111898,2025-09-14,CUST13010,Anil Naidu,Male,40.0,36-45,Ahmedabad,Gujarat,West,23.0225,72.5714,P1037,Nykaa Eau De Parfum,Beauty,Fragrances,1,1501.14,28.6,1071.72,749.21,322.51,30.09,Cash On Delivery,Delivered,4,4.4,Corporate,Mobile App,40
3989,ORD108628,2025-04-03,CUST11781,Arjun Reddy,Male,30.0,26-35,Ahmedabad,Gujarat,West,23.0225,72.5714,P1011,Levi'S Slim Fit Jeans,Fashion,Men'S Clothing,3,4119.43,19.4,9966.33,6985.91,2980.42,29.9,Upi,Delivered,3,5.0,Premium,Mobile App,30
3990,ORD109982,2025-06-15,CUST13317,Suresh Naidu,Male,19.0,18-25,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1062,Ifb 6.5Kg Front Load,Appliances,Washing Machines,1,36054.32,9.3,32702.48,29198.23,3504.25,10.72,Emi,Delivered,5,4.1,Premium,Desktop,19
3991,ORD110802,2025-07-27,CUST12420,Ayesha Kaur,Female,21.0,18-25,Mumbai,Maharashtra,West,19.076,72.8777,P1017,Bata Formal Shoes,Fashion,Footwear,1,2704.9,14.6,2311.3,1620.37,690.93,29.89,Emi,Delivered,3,3.6,Premium,Mobile App,21
3992,ORD106369,2024-11-28,CUST10022,Sunita Chauhan,Male,29.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1033,Mamaearth Onion Shampoo,Beauty,Haircare,2,873.32,18.2,1427.97,902.02,525.95,36.83,Upi,Delivered,2,5.0,Corporate,Mobile App,29
3993,ORD103307,2024-07-27,CUST10044,Rohan Singh,Male,44.0,36-45,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1003,Oneplus Nord Ce4,Electronics,Smartphones,1,29306.46,7.8,27017.09,24893.45,2123.64,7.86,Emi,Delivered,5,3.7,Premium,Desktop,44
3994,ORD105089,2024-10-14,CUST12723,Manish Chauhan,Female,44.0,36-45,Kanpur,Uttar Pradesh,North,26.4499,80.3319,P1007,Sony Wh-Ch520,Electronics,Headphones,1,3426.18,19.1,2772.4,2481.99,290.41,10.48,Upi,Delivered,5,4.1,Regular,Desktop,44
3995,ORD100912,2024-03-06,CUST10068,Sameer Singh,Male,22.0,18-25,Ahmedabad,Gujarat,West,23.0225,72.5714,P1003,Oneplus Nord Ce4,Electronics,Smartphones,1,32175.73,8.0,29607.42,26746.27,2861.15,9.66,Upi,Delivered,2,4.6,Regular,Mobile App,22
3996,ORD107270,2025-01-09,CUST12175,Anil Chauhan,Male,52.0,46-60,Mumbai,Maharashtra,West,19.076,72.8777,P1013,Us Polo Assn Polo T-Shirt,Fashion,Men'S Clothing,2,2373.75,18.8,3857.0,2653.52,1203.48,31.2,Credit Card,Delivered,3,4.2,Corporate,Mobile App,52
3997,ORD112408,2025-10-03,CUST10843,Diya Banerjee,Female,33.0,26-35,Hyderabad,Telangana,South,17.385,78.4867,P1006,Boat Rockerz 450,Electronics,Headphones,1,1853.26,6.7,1728.87,1282.3,446.57,25.83,Debit Card,Delivered,4,4.8,Premium,Mobile App,33
3998,ORD107199,2025-01-05,CUST13535,Sanjana Yadav,Male,28.0,26-35,Hyderabad,Telangana,South,17.385,78.4867,P1020,Fastrack Casual Watch,Fashion,Watches,1,2713.87,21.3,2136.09,1552.27,583.82,27.33,Cash On Delivery,Delivered,2,4.2,Premium,Mobile App,28
3999,ORD114679,2025-12-18,CUST10470,Priya Banerjee,Male,20.0,18-25,Hyderabad,Telangana,South,17.385,78.4867,P1025,Sleepwell Foam Mattress,Home & Furniture,Furniture,1,14250.48,11.8,12575.49,9648.68,2926.81,23.27,Upi,Delivered,5,4.8,Budget,Mobile App,20
4000,ORD100100,2024-01-08,CUST11798,Manish Verma,Male,42.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1010,Apple Watch Se,Electronics,Smart Watches,1,43748.75,19.2,35363.01,37918.15,-462.12,-1.31,Upi,Cancelled,3,3.5,Premium,Mobile App,42
4001,ORD104287,2024-09-15,CUST11479,Rohan Shah,Male,36.0,36-45,Chennai,Tamil Nadu,South,13.0827,80.2707,P1003,Oneplus Nord Ce4,Electronics,Smartphones,2,27458.43,19.1,44430.65,46394.28,-1963.63,-4.42,Upi,Delivered,4,4.4,Regular,Mobile App,36
4002,ORD102122,2024-05-18,CUST13405,Aditya Sheikh,Female,35.0,26-35,Gurugram,Haryana,North,28.4595,77.0266,P1036,Maybelline Fit Me Foundation,Beauty,Makeup,1,1013.43,0.0,1013.43,543.02,470.41,46.42,Upi,Delivered,2,5.0,Regular,Desktop,35
4003,ORD104975,2024-10-11,CUST12108,Rajesh Bhat,Female,35.0,26-35,Kolkata,West Bengal,East,22.5726,88.3639,P1016,Fabindia Cotton Saree,Fashion,Women'S Clothing,3,3464.36,26.8,7604.21,6327.03,1277.18,16.8,Wallet,Delivered,4,4.8,Premium,Mobile App,35
4004,ORD107065,2024-12-29,CUST13454,Vivaan Patil,Male,19.0,18-25,Bhubaneswar,Odisha,East,20.2961,85.8245,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,4,388.57,15.1,1319.59,1286.78,32.81,2.49,Cash On Delivery,Delivered,6,4.6,Budget,Mobile App,19
4005,ORD108310,2025-03-17,CUST10618,Sanjana Chauhan,Male,30.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1005,Lenovo Ideapad Slim 3,Electronics,Laptops,1,53551.9,18.2,43816.53,46624.32,-2807.79,-6.41,Wallet,Delivered,2,4.5,Regular,Mobile App,30
4006,ORD105563,2024-10-29,CUST10281,Shruti Patil,Female,33.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1025,Sleepwell Foam Mattress,Home & Furniture,Furniture,1,11561.81,21.6,9064.8,8031.01,1033.79,11.4,Cash On Delivery,Delivered,4,4.3,Budget,Mobile App,33
4007,ORD108036,2025-03-01,CUST11889,Pooja Khan,Male,18.0,18-25,Hyderabad,Telangana,South,17.385,78.4867,P1034,L'Oreal Hair Serum,Beauty,Haircare,1,915.0,15.5,772.95,504.34,268.61,34.75,Upi,Delivered,4,4.9,Regular,Mobile App,18
4008,ORD114419,2025-12-06,CUST12828,Manish Rao,Male,38.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1017,Bata Formal Shoes,Fashion,Footwear,1,1926.06,14.2,1652.88,1159.07,493.81,29.88,Upi,Delivered,4,4.8,Regular,Mobile App,38
4009,ORD102095,2024-05-16,CUST11170,Vivaan Deshmukh,Female,40.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1017,Bata Formal Shoes,Fashion,Footwear,2,2598.12,26.3,3830.45,3044.2,786.25,20.53,Cash On Delivery,Delivered,3,5.0,Budget,Mobile App,40
4010,ORD104278,2024-09-14,CUST11186,Vivaan Menon,Female,24.0,18-25,Pune,Maharashtra,West,18.5204,73.8567,P1006,Boat Rockerz 450,Electronics,Headphones,1,3123.75,9.4,2829.62,2108.88,720.74,25.47,Credit Card,Delivered,5,4.0,Corporate,Desktop,24
4011,ORD113279,2025-10-28,CUST12996,Aditya Shah,Male,21.0,18-25,Delhi,Delhi,North,28.7041,77.1025,P1043,Bru Instant Coffee 200G,Grocery,Beverages,2,597.87,11.2,1061.79,973.62,88.17,8.3,Upi,Delivered,5,3.6,Corporate,Mobile App,21
4012,ORD103431,2024-08-04,CUST10744,Amit Sharma,Male,40.0,36-45,Bengaluru,Karnataka,South,12.9716,77.5946,P1017,Bata Formal Shoes,Fashion,Footwear,1,2421.62,13.3,2100.58,1481.66,-321.95,-15.33,Credit Card,Returned,4,3.0,Premium,Mobile Web,40
4013,ORD114412,2025-12-06,CUST11882,Aditi Mishra,Male,52.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1016,Fabindia Cotton Saree,Fashion,Women'S Clothing,1,3574.59,16.1,2998.23,2095.2,903.03,30.12,Credit Card,Shipped,2,4.7,Budget,Mobile Web,52
4014,ORD102726,2024-06-25,CUST12653,Siddharth Menon,Male,28.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1064,Bajaj 20L Solo Microwave,Appliances,Microwaves,1,8358.67,12.1,7350.21,6308.26,1041.95,14.18,Cash On Delivery,Delivered,4,4.4,Budget,Mobile Web,28
4015,ORD103654,2024-08-16,CUST10869,Neha Deshmukh,Female,29.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,1,540.34,1.8,530.84,467.52,63.32,11.93,Upi,Delivered,2,4.7,Premium,Mobile App,29
4016,ORD100971,2024-03-10,CUST11381,Rahul Kulkarni,Female,41.0,36-45,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1043,Bru Instant Coffee 200G,Grocery,Beverages,2,516.78,0.0,1033.56,893.62,139.94,13.54,Upi,Delivered,7,3.9,Budget,Desktop,41
4017,ORD103270,2024-07-25,CUST13272,Kabir Das,Female,36.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1016,Fabindia Cotton Saree,Fashion,Women'S Clothing,1,5532.15,7.8,5101.1,3313.09,1788.01,35.05,Upi,Delivered,4,4.3,Corporate,Desktop,36
4018,ORD114757,2025-12-21,CUST12555,Kabir Verma,Male,51.0,46-60,Patna,Bihar,East,25.5941,85.1376,P1001,Redmi Note 13 5G,Electronics,Smartphones,2,11912.88,18.9,19316.09,19405.35,-2808.01,-14.54,Credit Card,Returned,5,3.8,Budget,Mobile Web,51
4019,ORD107260,2025-01-09,CUST11064,Yash Bose,Male,45.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1060,Lg 260L Double Door Fridge,Appliances,Refrigerators,1,32922.06,7.3,30518.94,26817.91,3701.03,12.13,Wallet,Delivered,4,4.7,Regular,Tablet,45
4020,ORD114924,2025-12-28,CUST11869,Ishita Banerjee,Male,42.0,36-45,Chennai,Tamil Nadu,South,13.0827,80.2707,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,2,583.9,0.0,1167.8,964.22,203.58,17.43,Upi,Delivered,2,4.8,Premium,Mobile Web,42
4021,ORD109635,2025-05-26,CUST12762,Vikram Kaur,Female,55.0,46-60,Mumbai,Maharashtra,West,19.076,72.8777,P1042,Tata Tea Premium 1Kg,Grocery,Beverages,3,696.9,3.6,2014.91,1858.59,156.32,7.76,Wallet,Delivered,4,4.4,Budget,Mobile Web,55
4022,ORD102162,2024-05-20,CUST11470,Ritu Reddy,Male,39.0,36-45,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1024,Godrej Interio Bookshelf,Home & Furniture,Furniture,2,9861.62,4.1,18920.51,14451.8,4468.71,23.62,Upi,Delivered,5,3.2,Regular,Mobile App,39
4023,ORD102447,2024-06-06,CUST13084,Yash Pillai,Female,36.0,36-45,Kolkata,West Bengal,East,22.5726,88.3639,P1022,Hidesign Leather Handbag,Fashion,Bags,1,7341.02,31.4,5034.04,4487.1,546.94,10.86,Wallet,Delivered,1,4.9,Premium,Mobile App,36
4024,ORD103775,2024-08-23,CUST11360,Riya Nair,Female,50.0,46-60,Ludhiana,Punjab,North,30.901,75.8573,P1022,Hidesign Leather Handbag,Fashion,Bags,3,3986.14,15.8,10066.55,7384.15,2682.4,26.65,Cash On Delivery,Delivered,5,4.1,Premium,Mobile App,50
